local_gov,tax_type,vendor_num,fy_year,fy_total,local_gov_type
Sparland,INC,380008200,2018,36701.71,muni
Sparland,INC,380008200,2019,41977.04,muni
Sparland,INC,380008200,2020,39934.07,muni
Sparland,INC,380008200,2021,52740.65,muni
Sparland,INC,390008200,2010,38250.09,muni
Sparland,INC,390008200,2011,38770.71,muni
Sparland,ULO,380008200,2006,6080.89,muni
Sparland,ULO,380008200,2007,6523.75,muni
Sparland,ULO,380008200,2008,7066.55,muni
Sparland,ULO,380008200,2009,7153.6900000000005,muni
Sparland,ULO,380008200,2012,5925.59,muni
Sparland,ULO,380008200,2013,6437.16,muni
Sparland,ULO,380008200,2014,7109.31,muni
Sparland,ULO,380008200,2015,8202.94,muni
Sparland,ULO,380008200,2016,9372.06,muni
Sparland,ULO,380008200,2017,10010.54,muni
Sparland,ULO,380008200,2018,10679.24,muni
Sparland,ULO,380008200,2019,12343.73,muni
Sparland,ULO,380008200,2020,14207.25,muni
Sparland,ULO,380008200,2021,18264.93,muni
Sparland,ULO,390008200,2010,6036.68,muni
Sparland,ULO,390008200,2011,7055.39,muni
Sparta,CUT,380008210,2020,1063.69,muni
Sparta,CUT,380008210,2021,4221.49,muni
Sparta,INC,380008210,2006,354289.33999999997,muni
Sparta,INC,380008210,2007,388719.89,muni
Sparta,INC,380008210,2008,421730.69,muni
Sparta,INC,380008210,2009,387716.53,muni
Sparta,INC,380008210,2012,367230.81,muni
Sparta,INC,380008210,2013,403561.29,muni
Sparta,INC,380008210,2014,410115.17,muni
Sparta,INC,380008210,2015,441214.19,muni
Sparta,INC,380008210,2016,436061.47,muni
Sparta,INC,380008210,2017,407396.86,muni
Sparta,INC,380008210,2018,388893.57,muni
Sparta,INC,380008210,2019,444787.24,muni
Sparta,INC,380008210,2020,423138.79,muni
Sparta,INC,380008210,2021,558836.34,muni
Sparta,INC,390008210,2010,340456.59,muni
Sparta,INC,390008210,2011,349199.09,muni
Sparta,ULO,380008210,2006,54125.28999999999,muni
Sparta,ULO,380008210,2007,58067.13,muni
Sparta,ULO,380008210,2008,62898.46,muni
Sparta,ULO,380008210,2009,63674.09,muni
Sparta,ULO,380008210,2012,62788,muni
Sparta,ULO,380008210,2013,68208.8,muni
Sparta,ULO,380008210,2014,75330.86,muni
Sparta,ULO,380008210,2015,86919.74,muni
Sparta,ULO,380008210,2016,99307.39,muni
Sparta,ULO,380008210,2017,106072.03,muni
Sparta,ULO,380008210,2018,113157.55,muni
Sparta,ULO,380008210,2019,130794.07,muni
Sparta,ULO,380008210,2020,150539.69,muni
Sparta,ULO,380008210,2021,193534.47,muni
Sparta,ULO,390008210,2010,53731.83,muni
Sparta,ULO,390008210,2011,63687.48,muni
Spaulding,CUT,380008205,2020,215.86,muni
Spaulding,CUT,380008205,2021,856.66,muni
Spaulding,INC,380008205,2006,44147.91,muni
Spaulding,INC,380008205,2007,48438.310000000005,muni
Spaulding,INC,380008205,2008,52551.77,muni
Spaulding,INC,380008205,2009,48313.25,muni
Spaulding,INC,380008205,2012,74521.49,muni
Spaulding,INC,380008205,2013,81894.12,muni
Spaulding,INC,380008205,2014,83224.2,muni
Spaulding,INC,380008205,2015,89534.84,muni
Spaulding,INC,380008205,2016,88489.39,muni
Spaulding,INC,380008205,2017,82672.55,muni
Spaulding,INC,380008205,2018,78917.86,muni
Spaulding,INC,380008205,2019,90260.32,muni
Spaulding,INC,380008205,2020,85867.36,muni
Spaulding,INC,380008205,2021,113404.43,muni
Spaulding,INC,390008205,2010,42424.219999999994,muni
Spaulding,INC,390008205,2011,45524.87,muni
Spaulding,ULO,380008205,2006,6744.5,muni
Spaulding,ULO,380008205,2007,7235.6900000000005,muni
Spaulding,ULO,380008205,2008,7837.71,muni
Spaulding,ULO,380008205,2009,7934.37,muni
Spaulding,ULO,380008205,2012,12741.53,muni
Spaulding,ULO,380008205,2013,13841.55,muni
Spaulding,ULO,380008205,2014,15286.8,muni
Spaulding,ULO,380008205,2015,17638.55,muni
Spaulding,ULO,380008205,2016,20152.35,muni
Spaulding,ULO,380008205,2017,21525.06,muni
Spaulding,ULO,380008205,2018,22962.95,muni
Spaulding,ULO,380008205,2019,26541.83,muni
Spaulding,ULO,380008205,2020,30548.76,muni
Spaulding,ULO,380008205,2021,39273.59,muni
Spaulding,ULO,390008205,2010,6695.45,muni
Spaulding,ULO,390008205,2011,8370.96,muni
Spillertown,CUT,380008215,2020,50.2,muni
Spillertown,CUT,380008215,2021,199.2,muni
Spillertown,INC,380008215,2006,17374.809999999998,muni
Spillertown,INC,380008215,2007,19063.34,muni
Spillertown,INC,380008215,2008,20682.24,muni
Spillertown,INC,380008215,2009,19014.14,muni
Spillertown,INC,380008215,2012,17329.2,muni
Spillertown,INC,380008215,2013,19043.05,muni
Spillertown,INC,380008215,2014,19351.96,muni
Spillertown,INC,380008215,2015,20819.65,muni
Spillertown,INC,380008215,2016,20576.78,muni
Spillertown,INC,380008215,2017,19223.95,muni
Spillertown,INC,380008215,2018,18350.71,muni
Spillertown,INC,380008215,2019,20988.43,muni
Spillertown,INC,380008215,2020,19967.03,muni
Spillertown,INC,380008215,2021,26370.33,muni
Spillertown,INC,390008215,2010,16696.43,muni
Spillertown,INC,390008215,2011,17077.56,muni
Spillertown,ULO,380008215,2006,2654.32,muni
Spillertown,ULO,380008215,2007,2847.64,muni
Spillertown,ULO,380008215,2008,3084.57,muni
Spillertown,ULO,380008215,2009,3122.6,muni
Spillertown,ULO,380008215,2012,2962.87,muni
Spillertown,ULO,380008215,2013,3218.63,muni
Spillertown,ULO,380008215,2014,3554.67,muni
Spillertown,ULO,380008215,2015,4101.56,muni
Spillertown,ULO,380008215,2016,4686.13,muni
Spillertown,ULO,380008215,2017,5005.22,muni
Spillertown,ULO,380008215,2018,5339.63,muni
Spillertown,ULO,380008215,2019,6171.73,muni
Spillertown,ULO,380008215,2020,7103.44,muni
Spillertown,ULO,380008215,2021,9132.23,muni
Spillertown,ULO,390008215,2010,2635.05,muni
Spillertown,ULO,390008215,2011,3112.9700000000003,muni
Spring Bay,CUT,380008217,2020,111.77,muni
Spring Bay,CUT,380008217,2021,443.54,muni
Spring Bay,INC,380008217,2006,34433.759999999995,muni
Spring Bay,INC,380008217,2007,37780.119999999995,muni
Spring Bay,INC,380008217,2008,40988.48,muni
Spring Bay,INC,380008217,2009,37682.61,muni
Spring Bay,INC,380008217,2012,38583.83,muni
Spring Bay,INC,380008217,2013,42401.42,muni
Spring Bay,INC,380008217,2014,43090.23,muni
Spring Bay,INC,380008217,2015,46356.85,muni
Spring Bay,INC,380008217,2016,45815.79,muni
Spring Bay,INC,380008217,2017,42804.2,muni
Spring Bay,INC,380008217,2018,40860.08,muni
Spring Bay,INC,380008217,2019,46732.43,muni
Spring Bay,INC,380008217,2020,44457.87,muni
Spring Bay,INC,380008217,2021,58715.2,muni
Spring Bay,INC,390008217,2010,33089.340000000004,muni
Spring Bay,INC,390008217,2011,34141.32,muni
Spring Bay,ULO,380008217,2006,5260.44,muni
Spring Bay,ULO,380008217,2007,5643.57,muni
Spring Bay,ULO,380008217,2008,6113.120000000001,muni
Spring Bay,ULO,380008217,2009,6188.5,muni
Spring Bay,ULO,380008217,2012,6597.01,muni
Spring Bay,ULO,380008217,2013,7166.54,muni
Spring Bay,ULO,380008217,2014,7914.85,muni
Spring Bay,ULO,380008217,2015,9132.41,muni
Spring Bay,ULO,380008217,2016,10433.88,muni
Spring Bay,ULO,380008217,2017,11144.73,muni
Spring Bay,ULO,380008217,2018,11889.15,muni
Spring Bay,ULO,380008217,2019,13742.21,muni
Spring Bay,ULO,380008217,2020,15816.75,muni
Spring Bay,ULO,380008217,2021,20334.08,muni
Spring Bay,ULO,390008217,2010,5222.21,muni
Spring Bay,ULO,390008217,2011,6233.58,muni
Spring Grove,CUT,380008225,2020,1428.65,muni
Spring Grove,CUT,380008225,2021,5669.86,muni
Spring Grove,INC,380008225,2006,393145.88,muni
Spring Grove,INC,380008225,2007,431352.57,muni
Spring Grove,INC,380008225,2008,477799.07,muni
Spring Grove,INC,380008225,2009,466538.97000000003,muni
Spring Grove,INC,380008225,2012,493227.31,muni
Spring Grove,INC,380008225,2013,542022.04,muni
Spring Grove,INC,380008225,2014,550824.09,muni
Spring Grove,INC,380008225,2015,592593.26,muni
Spring Grove,INC,380008225,2016,585672.99,muni
Spring Grove,INC,380008225,2017,547173.59,muni
Spring Grove,INC,380008225,2018,522321.4,muni
Spring Grove,INC,380008225,2019,597391.74,muni
Spring Grove,INC,380008225,2020,568315.84,muni
Spring Grove,INC,380008225,2021,750570.62,muni
Spring Grove,INC,390008224,2010,409671.13,muni
Spring Grove,INC,390008224,2011,423780.99000000005,muni
Spring Grove,ULO,380008225,2006,60061.46,muni
Spring Grove,ULO,380008225,2007,64435.619999999995,muni
Spring Grove,ULO,380008225,2008,70749.66,muni
Spring Grove,ULO,380008225,2009,76618.97,muni
Spring Grove,ULO,380008225,2012,84330.45,muni
Spring Grove,ULO,380008225,2013,91611.02,muni
Spring Grove,ULO,380008225,2014,101176.57,muni
Spring Grove,ULO,380008225,2015,116741.5,muni
Spring Grove,ULO,380008225,2016,133379.36,muni
Spring Grove,ULO,380008225,2017,142464.96,muni
Spring Grove,ULO,380008225,2018,151981.5,muni
Spring Grove,ULO,380008225,2019,175669.05,muni
Spring Grove,ULO,380008225,2020,202189.31,muni
Spring Grove,ULO,380008225,2021,259935.44,muni
Spring Grove,ULO,390008224,2010,64655.48,muni
Spring Grove,ULO,390008224,2011,77411.47,muni
Spring Valley,CUT,380008230,2020,1374.25,muni
Spring Valley,CUT,380008230,2021,5453.99,muni
Spring Valley,INC,380008230,2006,426316.1,muni
Spring Valley,INC,380008230,2007,467746.32,muni
Spring Valley,INC,380008230,2008,507468.2,muni
Spring Valley,INC,380008230,2009,466538.97000000003,muni
Spring Valley,INC,380008230,2012,474446.91,muni
Spring Valley,INC,380008230,2013,521384.19,muni
Spring Valley,INC,380008230,2014,529851.38,muni
Spring Valley,INC,380008230,2015,570029.98,muni
Spring Valley,INC,380008230,2016,563373.16,muni
Spring Valley,INC,380008230,2017,526339.62,muni
Spring Valley,INC,380008230,2018,502433.82,muni
Spring Valley,INC,380008230,2019,574645.99,muni
Spring Valley,INC,380008230,2020,546677.06,muni
Spring Valley,INC,380008230,2021,721992.46,muni
Spring Valley,INC,390008230,2010,409671.13,muni
Spring Valley,INC,390008230,2011,422467.72000000003,muni
Spring Valley,ULO,380008230,2006,65128.91,muni
Spring Valley,ULO,380008230,2007,69872.13,muni
Spring Valley,ULO,380008230,2008,75685.66,muni
Spring Valley,ULO,380008230,2009,76618.97,muni
Spring Valley,ULO,380008230,2012,81119.5,muni
Spring Valley,ULO,380008230,2013,88122.82,muni
Spring Valley,ULO,380008230,2014,97324.13,muni
Spring Valley,ULO,380008230,2015,112296.61,muni
Spring Valley,ULO,380008230,2016,128300.91,muni
Spring Valley,ULO,380008230,2017,137040.48,muni
Spring Valley,ULO,380008230,2018,146194.73,muni
Spring Valley,ULO,380008230,2019,168980.43,muni
Spring Valley,ULO,380008230,2020,194490.95,muni
Spring Valley,ULO,380008230,2021,250038.38,muni
Spring Valley,ULO,390008230,2010,64655.48,muni
Spring Valley,ULO,390008230,2011,77127.47,muni
Springerton,CUT,380008218,2020,27.19,muni
Springerton,CUT,380008218,2021,107.93,muni
Springerton,INC,380008218,2006,10582.81,muni
Springerton,INC,380008218,2007,11611.28,muni
Springerton,INC,380008218,2008,12597.33,muni
Springerton,INC,380008218,2009,11581.32,muni
Springerton,INC,380008218,2012,9389.66,muni
Springerton,INC,380008218,2013,10318.7,muni
Springerton,INC,380008218,2014,10486.39,muni
Springerton,INC,380008218,2015,11282.09,muni
Springerton,INC,380008218,2016,11150.19,muni
Springerton,INC,380008218,2017,10417.02,muni
Springerton,INC,380008218,2018,9943.72,muni
Springerton,INC,380008218,2019,11372.94,muni
Springerton,INC,380008218,2020,10819.38,muni
Springerton,INC,380008218,2021,14289.09,muni
Springerton,INC,390008219,2010,10169.61,muni
Springerton,INC,390008219,2011,10320.31,muni
Springerton,ULO,380008218,2006,1616.7,muni
Springerton,ULO,380008218,2007,1734.44,muni
Springerton,ULO,380008218,2008,1878.76,muni
Springerton,ULO,380008218,2009,1901.94,muni
Springerton,ULO,380008218,2012,1605.41,muni
Springerton,ULO,380008218,2013,1744.01,muni
Springerton,ULO,380008218,2014,1926.15,muni
Springerton,ULO,380008218,2015,2222.53,muni
Springerton,ULO,380008218,2016,2539.31,muni
Springerton,ULO,380008218,2017,2712.23,muni
Springerton,ULO,380008218,2018,2893.38,muni
Springerton,ULO,380008218,2019,3344.36,muni
Springerton,ULO,380008218,2020,3849.19,muni
Springerton,ULO,380008218,2021,4948.55,muni
Springerton,ULO,390008219,2010,1604.95,muni
Springerton,ULO,390008219,2011,1878.45,muni
Springfield,CUT,380008220,2020,28743.69,muni
Springfield,CUT,380008220,2021,114074.27,muni
Springfield,INC,380008220,2006,8802267.44,muni
Springfield,INC,380008220,2007,9657689.18,muni
Springfield,INC,380008220,2008,10524320.92,muni
Springfield,INC,380008220,2009,10126265.139999999,muni
Springfield,INC,380008220,2012,9923437.36,muni
Springfield,INC,380008220,2013,10905171.85,muni
Springfield,INC,380008220,2014,11082271.7,muni
Springfield,INC,380008220,2015,11922630.99,muni
Springfield,INC,380008220,2016,11783393.98,muni
Springfield,INC,380008220,2017,11008812.41,muni
Springfield,INC,380008220,2018,10508803.05,muni
Springfield,INC,380008220,2019,12019176.57,muni
Springfield,INC,380008220,2020,11434183.89,muni
Springfield,INC,380008220,2021,15101044.3,muni
Springfield,INC,390008220,2010,8891944.239999998,muni
Springfield,INC,390008220,2011,9143509,muni
Springfield,ULO,380008220,2006,1344735.85,muni
Springfield,ULO,380008220,2007,1442670.41,muni
Springfield,ULO,380008220,2008,1569977.72,muni
Springfield,ULO,380008220,2009,1663022.09,muni
Springfield,ULO,380008220,2012,1696678.39,muni
Springfield,ULO,380008220,2013,1843159.36,muni
Springfield,ULO,380008220,2014,2035612.93,muni
Springfield,ULO,380008220,2015,2348772.83,muni
Springfield,ULO,380008220,2016,2683515.36,muni
Springfield,ULO,380008220,2017,2866312.02,muni
Springfield,ULO,380008220,2018,3057779.53,muni
Springfield,ULO,380008220,2019,3534359.5,muni
Springfield,ULO,380008220,2020,4067930.88,muni
Springfield,ULO,380008220,2021,5229749.31,muni
Springfield,ULO,390008220,2010,1403353.36,muni
Springfield,ULO,390008220,2011,1668395.8900000001,muni
St. Anne,INC,380007630,2006,95719.68000000001,muni
St. Anne,INC,380007630,2007,105021.93,muni
St. Anne,INC,380007630,2008,113940.55,muni
St. Anne,INC,380007630,2009,104750.82,muni
St. Anne,INC,390007630,2010,91982.43999999999,muni
St. Anne,INC,390007630,2011,94909.79,muni
St. Anne,ULO,380007630,2006,14623.2,muni
St. Anne,ULO,380007630,2007,15688.17,muni
St. Anne,ULO,380007630,2008,16993.49,muni
St. Anne,ULO,380007630,2009,17203.01,muni
St. Anne,ULO,390007630,2010,14516.91,muni
St. Anne,ULO,390007630,2011,17328.920000000002,muni
St. Augustine,INC,380007634,2006,12004.4,muni
St. Augustine,INC,380007634,2007,13171,muni
St. Augustine,INC,380007634,2008,14289.52,muni
St. Augustine,INC,380007634,2009,13137.01,muni
St. Augustine,INC,390007634,2010,11535.720000000001,muni
St. Augustine,INC,390007634,2011,11678.11,muni
St. Augustine,ULO,380007634,2006,1833.8799999999999,muni
St. Augustine,ULO,380007634,2007,1967.44,muni
St. Augustine,ULO,380007634,2008,2131.14,muni
St. Augustine,ULO,380007634,2009,2157.42,muni
St. Augustine,ULO,390007634,2010,1820.55,muni
St. Augustine,ULO,390007634,2011,2124.62,muni
St. Charles,INC,380007640,2006,2514143.69,muni
St. Charles,INC,380007640,2007,2758473.15,muni
St. Charles,INC,380007640,2008,2992727.61,muni
St. Charles,INC,380007640,2009,2751352.9099999997,muni
St. Charles,INC,390007640,2010,2415982.23,muni
St. Charles,INC,390007640,2011,2492621.06,muni
St. Charles,ULO,380007640,2006,384089.5,muni
St. Charles,ULO,380007640,2007,412062.02,muni
St. Charles,ULO,380007640,2008,446346.68,muni
St. Charles,ULO,380007640,2009,451850.69,muni
St. Charles,ULO,390007640,2010,381297.49000000005,muni
St. Charles,ULO,390007640,2011,455103.03,muni
St. Clair,INC,280000082,2006,4528532.92,county
St. Clair,INC,280000082,2007,4946811.73,county
St. Clair,INC,280000082,2008,5366174.14,county
St. Clair,INC,280000082,2009,4927780.04,county
St. Clair,INC,290000163,2010,4326819.85,county
St. Clair,INC,290000163,2011,4438580.38,county
St. Clair,ULO,280000082,2006,692042.63,county
St. Clair,ULO,280000082,2007,738960.97,county
St. Clair,ULO,280000082,2008,800327.8200000001,county
St. Clair,ULO,280000082,2009,809282.81,county
St. Clair,ULO,290000163,2010,682871.6799999999,county
St. Clair,ULO,290000163,2011,809538.03,county
St. David,INC,380007650,2006,46359.24,muni
St. David,INC,380007650,2007,50864.53,muni
St. David,INC,380007650,2008,55184.07,muni
St. David,INC,380007650,2009,50733.24,muni
St. David,INC,390007650,2010,44549.21,muni
St. David,INC,390007650,2011,45848.850000000006,muni
St. David,ULO,380007650,2006,7082.31,muni
St. David,ULO,380007650,2007,7598.120000000001,muni
St. David,ULO,380007650,2008,8230.31,muni
St. David,ULO,380007650,2009,8331.8,muni
St. David,ULO,390007650,2010,7030.84,muni
St. David,ULO,390007650,2011,8367.210000000001,muni
St. Elmo,INC,380007660,2006,114989.98999999999,muni
St. Elmo,INC,380007660,2007,126164.97,muni
St. Elmo,INC,380007660,2008,136879.11000000002,muni
St. Elmo,INC,380007660,2009,125839.3,muni
St. Elmo,INC,390007660,2010,110500.36,muni
St. Elmo,INC,390007660,2011,113515.27,muni
St. Elmo,ULO,380007660,2006,17567.14,muni
St. Elmo,ULO,380007660,2007,18846.52,muni
St. Elmo,ULO,380007660,2008,20414.62,muni
St. Elmo,ULO,380007660,2009,20666.35,muni
St. Elmo,ULO,390007660,2010,17439.45,muni
St. Elmo,ULO,390007660,2011,20709.07,muni
St. Francisville,INC,380007670,2006,59943.229999999996,muni
St. Francisville,INC,380007670,2007,65768.65000000001,muni
St. Francisville,INC,380007670,2008,71353.86,muni
St. Francisville,INC,380007670,2009,65598.90999999999,muni
St. Francisville,INC,390007670,2010,57602.840000000004,muni
St. Francisville,INC,390007670,2011,58897.729999999996,muni
St. Francisville,ULO,380007670,2006,9157.57,muni
St. Francisville,ULO,380007670,2007,9824.5,muni
St. Francisville,ULO,380007670,2008,10641.93,muni
St. Francisville,ULO,380007670,2009,10773.17,muni
St. Francisville,ULO,390007670,2010,9090.99,muni
St. Francisville,ULO,390007670,2011,10735.59,muni
St. Jacob,INC,380007680,2006,63260.28999999999,muni
St. Jacob,INC,380007680,2007,71795.16,muni
St. Jacob,INC,380007680,2008,102189.27,muni
St. Jacob,INC,380007680,2009,93947.3,muni
St. Jacob,INC,390007680,2010,82495.78,muni
St. Jacob,INC,390007680,2011,84946,muni
St. Jacob,ULO,380007680,2006,9664.31,muni
St. Jacob,ULO,380007680,2007,10663.220000000001,muni
St. Jacob,ULO,380007680,2008,15240.84,muni
St. Jacob,ULO,380007680,2009,15428.79,muni
St. Jacob,ULO,390007680,2010,13019.69,muni
St. Jacob,ULO,390007680,2011,15503.78,muni
St. Johns,INC,380007688,2006,17216.84,muni
St. Johns,INC,380007688,2007,18890.01,muni
St. Johns,INC,380007688,2008,20494.2,muni
St. Johns,INC,380007688,2009,18841.280000000002,muni
St. Johns,INC,390007688,2010,16544.64,muni
St. Johns,INC,390007688,2011,17028.84,muni
St. Johns,ULO,380007688,2006,2630.19,muni
St. Johns,ULO,380007688,2007,2821.75,muni
St. Johns,ULO,380007688,2008,3056.52,muni
St. Johns,ULO,380007688,2009,3094.22,muni
St. Johns,ULO,390007688,2010,2611.08,muni
St. Johns,ULO,390007688,2011,3107.72,muni
St. Joseph,INC,380007690,2006,246756.58,muni
St. Joseph,INC,380007690,2007,331443.04,muni
St. Joseph,INC,380007690,2008,359589.82,muni
St. Joseph,INC,380007690,2009,330587.53,muni
St. Joseph,INC,390007690,2010,290291.2,muni
St. Joseph,INC,390007690,2011,299529.71,muni
St. Joseph,ULO,380007690,2006,36815.5,muni
St. Joseph,ULO,380007690,2007,49511.09,muni
St. Joseph,ULO,380007690,2008,53630.53,muni
St. Joseph,ULO,380007690,2009,54291.850000000006,muni
St. Joseph,ULO,390007690,2010,45814.59,muni
St. Joseph,ULO,390007690,2011,54689.159999999996,muni
St. Libory,INC,380007700,2006,46043.36,muni
St. Libory,INC,380007700,2007,50517.91,muni
St. Libory,INC,380007700,2008,54808.01,muni
St. Libory,INC,380007700,2009,50387.54,muni
St. Libory,INC,390007700,2010,44245.65,muni
St. Libory,INC,390007700,2011,45715.58,muni
St. Libory,ULO,380007700,2006,7034.07,muni
St. Libory,ULO,380007700,2007,7546.33,muni
St. Libory,ULO,380007700,2008,8174.21,muni
St. Libory,ULO,380007700,2009,8275.02,muni
St. Libory,ULO,390007700,2010,6982.91,muni
St. Libory,ULO,390007700,2011,8348.93,muni
St. Peter,INC,380007720,2006,30484.940000000002,muni
St. Peter,INC,380007720,2007,33447.54,muni
St. Peter,INC,380007720,2008,36287.950000000004,muni
St. Peter,INC,380007720,2009,33361.189999999995,muni
St. Peter,INC,390007720,2010,29294.7,muni
St. Peter,INC,390007720,2011,29980.280000000002,muni
St. Peter,ULO,380007720,2006,4657.17,muni
St. Peter,ULO,380007720,2007,4996.360000000001,muni
St. Peter,ULO,380007720,2008,5412.08,muni
St. Peter,ULO,380007720,2009,5478.820000000001,muni
St. Peter,ULO,390007720,2010,4623.33,muni
St. Peter,ULO,390007720,2011,5465.53,muni
St. Anne,CUT,380007630,2020,310.81,muni
St. Anne,CUT,380007630,2021,1233.48,muni
St. Anne,INC,380007630,2012,107301.52,muni
St. Anne,INC,380007630,2013,117916.76,muni
St. Anne,INC,380007630,2014,119831.64,muni
St. Anne,INC,380007630,2015,128918.01,muni
St. Anne,INC,380007630,2016,127412.26,muni
St. Anne,INC,380007630,2017,119037.22,muni
St. Anne,INC,380007630,2018,113630.78,muni
St. Anne,INC,380007630,2019,129962.34,muni
St. Anne,INC,380007630,2020,123637.05,muni
St. Anne,INC,380007630,2021,163286.57,muni
St. Anne,ULO,380007630,2012,18345.98,muni
St. Anne,ULO,380007630,2013,19929.85,muni
St. Anne,ULO,380007630,2014,22010.81,muni
St. Anne,ULO,380007630,2015,25397.03,muni
St. Anne,ULO,380007630,2016,29016.67,muni
St. Anne,ULO,380007630,2017,30993.2,muni
St. Anne,ULO,380007630,2018,33063.43,muni
St. Anne,ULO,380007630,2019,38216.71,muni
St. Anne,ULO,380007630,2020,43986.17,muni
St. Anne,ULO,380007630,2021,56548.81,muni
St. Augustine,CUT,380007634,2020,29.67,muni
St. Augustine,CUT,380007634,2021,117.77,muni
St. Augustine,INC,380007634,2012,10243.97,muni
St. Augustine,INC,380007634,2013,11256.76,muni
St. Augustine,INC,380007634,2014,11439.25,muni
St. Augustine,INC,380007634,2015,12307.47,muni
St. Augustine,INC,380007634,2016,12163.75,muni
St. Augustine,INC,380007634,2017,11363.99,muni
St. Augustine,INC,380007634,2018,10847.55,muni
St. Augustine,INC,380007634,2019,12407.18,muni
St. Augustine,INC,380007634,2020,11803.42,muni
St. Augustine,INC,380007634,2021,15588.68,muni
St. Augustine,ULO,380007634,2012,1751.42,muni
St. Augustine,ULO,380007634,2013,1902.62,muni
St. Augustine,ULO,380007634,2014,2101.3,muni
St. Augustine,ULO,380007634,2015,2424.51,muni
St. Augustine,ULO,380007634,2016,2770.13,muni
St. Augustine,ULO,380007634,2017,2958.74,muni
St. Augustine,ULO,380007634,2018,3156.44,muni
St. Augustine,ULO,380007634,2019,3648.28,muni
St. Augustine,ULO,380007634,2020,4199.04,muni
St. Augustine,ULO,380007634,2021,5398.28,muni
St. Charles,CUT,380007640,2020,8153.08,muni
St. Charles,CUT,380007640,2021,32356.87,muni
St. Charles,INC,380007640,2012,2814756.73,muni
St. Charles,INC,380007640,2013,3093223.29,muni
St. Charles,INC,380007640,2014,3143457.25,muni
St. Charles,INC,380007640,2015,3381821.99,muni
St. Charles,INC,380007640,2016,3342327.74,muni
St. Charles,INC,380007640,2017,3122620.18,muni
St. Charles,INC,380007640,2018,2980793.56,muni
St. Charles,INC,380007640,2019,3409207.35,muni
St. Charles,INC,380007640,2020,3243275.51,muni
St. Charles,INC,380007640,2021,4283370.61,muni
St. Charles,ULO,380007640,2012,481258.42,muni
St. Charles,ULO,380007640,2013,522807.22,muni
St. Charles,ULO,380007640,2014,577396.11,muni
St. Charles,ULO,380007640,2015,666223.16,muni
St. Charles,ULO,380007640,2016,761171.96,muni
St. Charles,ULO,380007640,2017,813021.75,muni
St. Charles,ULO,380007640,2018,867330.97,muni
St. Charles,ULO,380007640,2019,1002511.61,muni
St. Charles,ULO,380007640,2020,1153857.72,muni
St. Charles,ULO,380007640,2021,1483404.39,muni
St. Clair,CUT,280000082,2020,13518.05,county
St. Clair,CUT,280000082,2021,53648.75,county
St. Clair,INC,280000082,2012,4676435.77,county
St. Clair,INC,280000082,2013,5134926.43,county
St. Clair,INC,280000082,2014,5211956.37,county
St. Clair,INC,280000082,2015,5607175.04,county
St. Clair,INC,280000082,2016,5541692.03,county
St. Clair,INC,280000082,2017,5177409.09,county
St. Clair,INC,280000082,2018,4942256.05,county
St. Clair,INC,280000082,2019,5652579.77,county
St. Clair,INC,280000082,2020,5377459.83,county
St. Clair,INC,280000082,2021,7101972.47,county
St. Clair,ULO,280000082,2012,799562.47,county
St. Clair,ULO,280000082,2013,867973.54,county
St. Clair,ULO,280000082,2014,957342.14,county
St. Clair,ULO,280000082,2015,1104620.31,county
St. Clair,ULO,280000082,2016,1262048.55,county
St. Clair,ULO,280000082,2017,1348017.25,county
St. Clair,ULO,280000082,2018,1438063.84,county
St. Clair,ULO,280000082,2019,1662197.86,county
St. Clair,ULO,280000082,2020,1913134.86,county
St. Clair,ULO,280000082,2021,2459534.32,county
St. David,CUT,380007650,2020,145.63,muni
St. David,CUT,380007650,2021,577.99,muni
St. David,INC,380007650,2012,50279.02,muni
St. David,INC,380007650,2013,55253.02,muni
St. David,INC,380007650,2014,56150.25,muni
St. David,INC,380007650,2015,60407.92,muni
St. David,INC,380007650,2016,59702.61,muni
St. David,INC,380007650,2017,55777.88,muni
St. David,INC,380007650,2018,53244.65,muni
St. David,INC,380007650,2019,60897.12,muni
St. David,INC,380007650,2020,57933.01,muni
St. David,INC,380007650,2021,76511.73,muni
St. David,ULO,380007650,2012,8596.46,muni
St. David,ULO,380007650,2013,9338.66,muni
St. David,ULO,380007650,2014,10313.79,muni
St. David,ULO,380007650,2015,11900.45,muni
St. David,ULO,380007650,2016,13596.58,muni
St. David,ULO,380007650,2017,14522.64,muni
St. David,ULO,380007650,2018,15492.73,muni
St. David,ULO,380007650,2019,17907.34,muni
St. David,ULO,380007650,2020,20610.7,muni
St. David,ULO,380007650,2021,26497.2,muni
St. Francisville,CUT,380007670,2020,172.34,muni
St. Francisville,CUT,380007670,2021,683.97,muni
St. Francisville,INC,380007670,2012,59497.81,muni
St. Francisville,INC,380007670,2013,65383.96,muni
St. Francisville,INC,380007670,2014,66445.82,muni
St. Francisville,INC,380007670,2015,71484.89,muni
St. Francisville,INC,380007670,2016,70649.79,muni
St. Francisville,INC,380007670,2017,66005.43,muni
St. Francisville,INC,380007670,2018,63007.64,muni
St. Francisville,INC,380007670,2019,72063.54,muni
St. Francisville,INC,380007670,2020,68556.11,muni
St. Francisville,INC,380007670,2021,90541.56,muni
St. Francisville,ULO,380007670,2012,10172.71,muni
St. Francisville,ULO,380007670,2013,11051.02,muni
